'-38.5487316','-3.767466','RUA CRUZ DE SOUZA'
'-38.5648666','-3.719676','RUA CRUZ E SOUSA'
'-38.5659405','-3.7193445','RUA CRUZ E SOUZA'
'-38.5541761','-3.7342045','RUA CRUZ SALDANHA'
'-38.5608029','-3.7136745','RUA CRUZEIRO DO SUL'
'-38.4986345','-3.8687208','RUA CRUZEIRO'
'-38.5825374','-3.740805','RUA CUBA'
'-38.582188','-3.7672155','RUA CUIABA'
'-38.590745','-3.7782725','RUA CUMARI'
'-38.58941','-3.7773115','RUA CUMARU'
'-38.5200516','-3.7607779','RUA CUMBICA'
'','','RUA CUNHA BARBOSA'
'-38.5610996','-3.705549','RUA CURA DARS'
'-38.568671','-3.7193256','RUA CURIO'
'-38.5961375','-3.75431','RUA CURITIBA'
'-38.4995835','-3.82393','RUA CUSTODIO DE MELO'
'-38.5824936','-3.7116775','RUA D'
'-38.4860703','-3.7257016','RUA DA ABOLICAO'
'-38.4730931','-3.730423','RUA DA ALBACORA'
'-38.4963986','-3.7448925','RUA DA ALEGRIA'
'-38.6003374','-3.7491177','RUA DA AMIZADE'
'-38.512591','-3.77584','RUA DA ASSEMBLEIA'
'-38.527483','-3.730819','RUA DA ASSUNCAO'
'-38.5073017','-3.7812752','RUA DA BARAUNA'
'-38.5786165','-3.836202','RUA DA BOA VISTA'
'-38.4753749','-3.726688','RUA DA BOLINA'
'-38.5082433','-3.78499','RUA DA CACHOEIRA'
'-38.5101914','-3.7834125','RUA DA CARAUBA'
'-38.5809638','-3.6966185','RUA DA CARAVELA'
'-38.5206235','-3.8214597','RUA DA CHESF'
'-38.4732875','-3.7290735','RUA DA CIOBA'
'-38.577974','-3.8363625','RUA DA CONCEICAO'
'-38.5626179','-3.7056775','RUA DA CONCILIACAO'
'-38.5278375','-3.8383375','RUA DA CONSOLACAO'
'-38.5702211','-3.7787379','RUA DA CONSTITUICAO'
'-38.510617','-3.784211','RUA DA COPAIBA'
'-38.4740955','-3.7287005','RUA DA ENCHOVA'
'','','RUA DA ESCADA'
'-38.5762779','-3.8307825','RUA DA ESPERANCA'
'-38.4750869','-3.7292565','RUA DA FATEIXA'
'-38.5574611','-3.7153315','RUA DA FE'
'-38.472028','-3.729504','RUA DA FEDERACAO'
'-38.4965246','-3.74485','RUA DA FELICIDADE'
'-38.6002584','-3.7495415','RUA DA FRATERNIDADE'
'-38.4754626','-3.729108','RUA DA GAROUPA'
'-38.5051617','-3.7921628','RUA DA GLORIA'
'-38.5422365','-3.7354335','RUA DA GRACA'
'-38.6063854','-3.808377','RUA DA IGUALDADE'
'-38.446643','-3.7921485','RUA DA ILHA'
'-38.5091989','-3.783203','RUA DA INGAZEIRA'
'-38.5990861','-3.7330765','RUA DA JANGADINHA'
'-38.4897335','-3.8278745','RUA DA JOSE TO B ALENCAR'
'-38.5429591','-3.8102988','RUA DA JUVENTUDE'
'-38.4745401','-3.7301953','RUA DA LADEIRA'
'-38.4762285','-3.725621','RUA DA LAGOSTA'
'-38.5421535','-3.809655','RUA DA LAJE'
'','','RUA DA LIBERDADE'
'-38.5044593','-3.7833222','RUA DA MANGUBA'
'-38.6006659','-3.731483','RUA DA MANGUEIRA'
'-38.5084031','-3.7823575','RUA DA MASSARANDUBA'
'-38.5298986','-3.774311','RUA DA MISSAO'
'-38.5079814','-3.7822295','RUA DA MOLIANA'
'-38.5126751','-3.777658','RUA DA MONARQUIA'
'-38.606137','-3.7107545','RUA DA PAZ'
'-38.5079049','-3.7850815','RUA DA PENHA'
'-38.5642094','-3.842758','RUA DA PICARRA'
'-38.5374177','-3.8167845','RUA DA PIMENTA'
'-38.5777951','-3.7240839','RUA DA PITANGA'
'-38.5095171','-3.7809246','RUA DA PIUBA'
'-38.5124726','-3.7818015','RUA DA PONTE GRANDE'
'-38.5432045','-3.732052','RUA DA PRACA'
'-38.5263425','-3.8337005','RUA DA PROSPERIDADE'
'-38.547866','-3.7120945','RUA DA REPUBLICA'
'-38.5946534','-3.748992','RUA DA RESISTENCIA'
'-38.5784555','-3.699145','RUA DA SALEMA'
'-38.509702','-3.7833085','RUA DA SAPUCAIA'
'-38.5459189','-3.7689493','RUA DA SAUDADE 388'
'-38.5332213','-3.719946','RUA DA SAUDADE'
'-38.5062905','-3.7833995','RUA DA TIMBAUBA'
'-38.5059809','-3.7832186','RUA DA UMBURANA'
'','','RUA DA UNIAO'
'-38.5662411','-3.842684','RUA DAIA'
'-38.619412','-3.793788','RUA DALLAS'
'-38.5224905','-3.8403043','RUA DALTON MELO'
'-38.521645','-3.8483455','RUA DALVA DE OLIVEIRA'
'-38.463458','-3.7455445','RUA DALVA RODRIGUES'
'-38.5395136','-3.7498375','RUA DAMASCENO GIRAO'
'-38.6059739','-3.7569845','RUA DAMASCO'
'-38.5605886','-3.744314','RUA DAMIAO FERNANDES'
'-38.4689598','-3.723165','RUA DAMIAO TITO DA SILVA JUNIOR'
'-38.575161','-3.702864','RUA DANIEL BRUNO'
'-38.5976372','-3.7480556','RUA DANIEL DE CASTRO'
'-38.5412375','-3.8085765','RUA DANIEL FURTUOSO DE PAULA'
'','','RUA DANIEL MENDONCA'
'-38.5874825','-3.708131','RUA DANIELA MESQUITA PEREIRA'
'-38.6269592','-3.8099945','RUA DANIELA PERES'
'-38.522614','-3.8200425','RUA DANIELA SOUZA E SILVA'
'-38.5224149','-3.8203085','RUA DANIELI SOUZA SILVA'
'-38.585558','-3.833605','RUA DANILO OSTERNO TELES'
'-38.4750256','-3.815004','RUA DARCI RIBEIRO'
'-38.5868569','-3.797792','RUA DARCY VARGAS'
'-38.481734','-3.8591105','RUA DARIO PEREIRA'
'-38.5717604','-3.7045719','RUA DARLENE CAVALCANTE'
'-38.5341791','-3.8048535','RUA DAS CARNAUBAS'
'-38.601799','-3.826245','RUA DAS CEREJEIRAS'
'-38.50214','-3.7834425','RUA DAS ACACIAS'
'-38.4561518','-3.777037','RUA DAS ACEROLAS'
'-38.5914333','-3.8022309','RUA DAS AMEIXAS'
'-38.5833751','-3.7993219','RUA DAS ANDREAS'
'-38.507488','-3.7851925','RUA DAS ARARAS'
'-38.539112','-3.81084','RUA DAS AROEIRAS'
'-38.5787274','-3.8308664','RUA DAS BELAS'
'-38.4543745','-3.7757994','RUA DAS CARAMBOLAS'
'-38.5352285','-3.807641','RUA DAS CARNAUBAS'
'-38.5090066','-3.7811404','RUA DAS CASTANHOLAS'
'-38.5943473','-3.8146652','RUA DAS CEREJEIRAS'
'-38.5651505','-3.70594','RUA DAS CRIANCAS'
'-38.4705','-3.72765','RUA DAS FLORES'
'-38.4988716','-3.78124','RUA DAS GAIVOTAS'
'-38.5783135','-3.6977955','RUA DAS HORTAS'
'-38.5642186','-3.8261385','RUA DAS JAQUEIRAS'
'-38.459542','-3.7731406','RUA DAS LARANJAS'
'-38.4495848','-3.8206111','RUA DAS LARANJEIRAS'
'-38.4917495','-3.787693','RUA DAS MANGUEIRAS'
'-38.5947003','-3.8143175','RUA DAS MARGARIDAS'
'-38.6000865','-3.8198315','RUA DAS MARIZEIRAS'
'-38.5355025','-3.804658','RUA DAS OITICICAS'
'-38.5567446','-3.8132012','RUA DAS OLIMPIADAS'
'-38.5375775','-3.8216122','RUA DAS OLIVEIRAS'
'-38.555574','-3.7697025','RUA DAS PAINEIRAS'
'-38.4539216','-3.776181','RUA DAS PALMACIAS'
'-38.5804661','-3.701038','RUA DAS PALMAS'
'-38.5962374','-3.814712','RUA DAS PALMEIRAS'
'-38.5991671','-3.7568037','RUA DAS PEDRINHAS'
'-38.4538856','-3.7784588','RUA DAS PITOMBEIRAS'
'-38.5792495','-3.697111','RUA DAS TARRAFAS'
'-38.6035164','-3.817977','RUA DAS UMARIZEIRAS'
'-38.579033','-3.7643125','RUA DATIVA BARRETO'
'-38.509429','-3.822602','RUA DAURA'
'-38.5677396','-3.7861545','RUA DAVID NASSER'
'-38.5136627','-3.8178157','RUA DE PEDESTRES'
'-38.6081471','-3.7167327','RUA DEBORA FARIAS'
'-38.5935106','-3.7714195','RUA DECIO DE CASTRO'
'-38.5465646','-3.7512475','RUA DELMIRO DE FARIA'
'-38.554571','-3.743853','RUA DELMIRO DE FARIAS'
'-38.4883904','-3.7304714','RUA DELMIRO GOLVEIA'
'-38.4881942','-3.7332034','RUA DELMIRO GOUVEIA'
'-38.5785226','-3.8395125','RUA DELMIRO JUNIOR'
'-38.5773385','-3.7970735','RUA DELTA'
'-38.5783121','-3.7168278','RUA DEMETRIO CARNEIRO'
'-38.5841135','-3.7348635','RUA DEMETRIO DE MENEZES'
'-38.584393','-3.73424','RUA DEMETRIO MENEZES'
'-38.5981963','-3.7738081','RUA DEMOCRATA'
'-38.551646','-3.7259675','RUA DEMOCRITO ROCHA'
'-38.5095073','-3.7540921','RUA DEMOSTENES BRIGIDO'
'-38.5606966','-3.7198345','RUA DEMOSTENES CARVALHO'
'-38.5128565','-3.8245042','RUA DENISIO DOS SANTOS'
'-38.5297246','-3.7739605','RUA DEOCLECIANO CAVALCANTE'
'-38.4582779','-3.8143797','RUA DEOCLECIO ARAUJO'
'-38.475747','-3.731539','RUA DEOCLECIO MAIA GONDIM'
'-38.5161362','-3.8123072','RUA DERCY BRAGA DOS SANTOS'
'-38.6088466','-3.7957875','RUA DESCARTE BRAGA'
'-38.615917','-3.793442','RUA DESCARTES BRAGA'
'-38.5369119','-3.7994165','RUA DESEMBARGADOR ARMANDO LOUZADA'
'-38.5370626','-3.7647875','RUA DESEMBARGADOR PRAXEDES'
'-38.5695144','-3.835981','RUA DESESSEIS DE NOVEMBRO'
'-38.4754145','-3.7476325','RUA DEUSDEDIT COSTA SOUZA'
'-38.5534575','-3.8088345','RUA DEZ A'
'-38.5940795','-3.7113015','RUA DEZ'
'-38.5786935','-3.709204','RUA DEZENOVE DE ABRIL'
'-38.5635305','-3.830556','RUA DEZENOVE DE MARCO'
'-38.5957026','-3.714338','RUA DEZENOVE'
'-38.6127455','-3.817867','RUA DEZESSEIS DE JUNHO'
'-38.599252','-3.7134815','RUA DEZESSEIS'
'-38.5748579','-3.714533','RUA DEZESSETE DE JUNHO'
'-38.5949741','-3.7123265','RUA DEZESSETE'
'-38.5993584','-3.713892','RUA DEZOITO'
'-38.5444381','-3.757899','RUA DIACUI'
'-38.5222891','-3.8443585','RUA DIADEMA'
'-38.5058765','-3.815872','RUA DIAGONAL'
'-38.5238176','-3.8216165','RUA DIAMANTE'
'-38.5709045','-3.7630845','RUA DIAMANTINA'
'-38.5678514','-3.712364','RUA DIANA ARARIPE CABRAL'
'-38.6031595','-3.8001389','RUA DIANA KELLY'
'-38.5547656','-3.7762845','RUA DIANA'
'-38.5909654','-3.8029328','RUA DIAS GOMES'
'-38.5709994','-3.7103355','RUA DICO FELICIO'
'-38.5705181','-3.7833945','RUA DINAMARCA'
'-38.589089','-3.772946','RUA DIOGO CORREIA'
'-38.4870265','-3.8245835','RUA DIOGO FEIJO'
'-38.466722','-3.7180375','RUA DIOGUINHO'
'','','RUA DIOMAR REBOUCAS'
'-38.4848996','-3.8285','RUA DIONISIO ALENCAR FILHO'
'-38.5892934','-3.8114438','RUA DIONISIO CERQUEIRA'
'-38.5056359','-3.8532438','RUA DIONISIO LEONEL ALENCAR'
'-38.5807939','-3.836286','RUA DIREITA'
'-38.450772','-3.803808','RUA DIVA TAVARES'
'-38.610164','-3.805261','RUA DIVINA'
'-38.5841506','-3.8085819','RUA DJALMA BENEVIDES'
'-38.5152701','-3.7661395','RUA DJALMA PETIT'
'','','RUA DO ABC'
'-38.5915376','-3.7051515','RUA DO ACO'
'-38.6037589','-3.727487','RUA DO ALTO'
'-38.4293144','-3.8082556','RUA DO AMIANTO'
'-38.5057105','-3.7839695','RUA DO ANGICO'
'-38.48056','-3.8033985','RUA DO ANJO BRANCO'
'-38.5330994','-3.7705039','RUA DO AVIAO'
'-38.602498','-3.7309635','RUA DO CAMARAO'
'-38.6028175','-3.715209','RUA DO CAMPO'
'-38.6050348','-3.715031','RUA DO CANAL'
'-38.5252484','-3.7867575','RUA DO CAPRICHO'
'-38.597576','-3.7331015','RUA DO CARANGUEIJO'
'-38.488252','-3.7254129','RUA DO CATAVENTO'
'-38.504875','-3.7832135','RUA DO CATOLE'
'-38.565225','-3.707033','RUA DO CEU'
'-38.5784518','-3.8072916','RUA DO CLUBE'
'-38.5127211','-3.7767479','RUA DO CONGRESSO'
'-38.519989','-3.805271','RUA DO CONTORNO'
'-38.4732394','-3.7677065','RUA DO COQUEIRO'
'-38.510183','-3.782708','RUA DO CORREGO'
'-38.4775202','-3.7785063','RUA DO CORRENTE'
'-38.4735432','-3.72877','RUA DO DOURADO'
'-38.4743906','-3.7277178','RUA DO ENTARDECER'
'-38.509891','-3.784124','RUA DO FEIJO'
'-38.5364606','-3.7922272','RUA DO FIM'
'-38.5233885','-3.7603495','RUA DO GALEAO'
'-38.5620439','-3.7735205','RUA DO GIRO'
'-38.512557','-3.7786675','RUA DO GOVERNO'
'-38.5082173','-3.7812514','RUA DO GUAJIRU'
'-38.5317333','-3.759348','RUA DO GUGA'
'-38.4737031','-3.729354','RUA DO HORIZONTE'
'-38.5643675','-3.730911','RUA DO IPE'
'','','RUA DO JERERE'
'-38.5210395','-3.83878','RUA DO JUA'
'-38.4768826','-3.7250863','RUA DO LABIRINTO'
'-38.5079735','-3.7900565','RUA DO LAGO'
'-38.579837','-3.69995','RUA DO LEME'
'-38.515784','-3.82468','RUA DO LIRIO'
'-38.51253','-3.781558','RUA DO LIVRAMENTO'
'','','RUA DO LUAR'
'-38.5200886','-3.8424035','RUA DO MANDACARU'
'-38.5092054','-3.7804436','RUA DO MANGUE'
'-38.473949','-3.727603','RUA DO MANZUA'
'-38.505244','-3.78391','RUA DO MARFIM'
'-38.544133','-3.8025915','RUA DO MATADOURO'
'-38.6038679','-3.7277185','RUA DO MEIO'
'-38.5080314','-3.781721','RUA DO MERCADO'
'','','RUA DO MIRANTE'
'-38.47559','-3.729643','RUA DO MORRO'
'-38.5610101','-3.7115965','RUA DO ORIENTE'
'-38.5124035','-3.774499','RUA DO PALACIO'
'-38.6050018','-3.7108319','RUA DO PAPOCO'
'-38.4740287','-3.7297214','RUA DO PARAISO'
'-38.5125685','-3.778194','RUA DO PARLAMENTO'
'-38.4807435','-3.8057546','RUA DO PARQUE'
'-38.5411849','-3.8178955','RUA DO PASSARE'
'-38.526685','-3.8441325','RUA DO PENSAMENTO'
'-38.5205195','-3.8420235','RUA DO PEREIRO'
'-38.6155046','-3.8195774','RUA DO PERPETUO SOCORRO'
'-38.5092085','-3.7808621','RUA DO PIQUIA'
'-38.5729992','-3.7277433','RUA DO PLANALTO'
'-38.5237829','-3.7279268','RUA DO POCINHO'
'-38.579915','-3.6969155','RUA DO POENTE'
'-38.6029606','-3.7099405','RUA DO PRADO'
'-38.5124726','-3.774933','RUA DO PRINCIPADO'
'-38.511403','-3.8101175','RUA DO PROLONGAMENTO'
'-38.4656923','-3.7125957','RUA DO RASTRO'
'-38.581934','-3.7103575','RUA DO RECANTO'
'-38.5125296','-3.7753775','RUA DO REINADO'
'-38.6033339','-3.8115768','RUA DO RIACHO'
'-38.6076631','-3.718722','RUA DO ROSARIO'
'-38.506494','-3.7813824','RUA DO SABORA'
'','','RUA DO SAMBURA'
'-38.5314754','-3.7396035','RUA DO SERENO'
'-38.575273','-3.8383775','RUA DO SOL DOIS'
'-38.5798576','-3.8351345','RUA DO SOL UM'
'-38.5720887','-3.8294281','RUA DO SOL'
'-38.55236','-3.7137202','RUA DO TIROL'
'-38.5021701','-3.8731426','RUA DO TRAIRA'
'-38.5056695','-3.782818','RUA DO TRAPIA'
'','','RUA DO TRILHO 1'
'','','RUA DO TRILHO 2'
'-38.5470022','-3.718725','RUA DO TRILHO'
'-38.533448','-3.770994','RUA DO ULTRALEVE'
'-38.5086316','-3.7809575','RUA DO UMARIZEIRO'
'-38.4968015','-3.8432372','RUA DOCA SALES'
'-38.491731','-3.864258','RUA DOIS DE ABRIL'
'-38.578909','-3.7520855','RUA DOIS DE MAIO'
'-38.4993592','-3.8615043','RUA DOIS IRMAOS'
'-38.5638246','-3.706892','RUA DOIS'
'-38.4679603','-3.7388709','RUA DOLOR BARREIRA'
'-38.5696561','-3.812503','RUA DOLORES BORGES'
'-38.6030015','-3.7080494','RUA DOLORES DE ALENCAR 145 A'
'-38.6027929','-3.7080212','RUA DOLORES DE ALENCAR 145 B'
'-38.6038532','-3.7069583','RUA DOLORES DE ALENCAR'
'-38.4904971','-3.818725','RUA DOM BOSCO'
'-38.597973','-3.7655579','RUA DOM CARLOS'
'-38.6290719','-3.796627','RUA DOM CLAUDIO GOMES'
'-38.5036508','-3.7442369','RUA DOM EXPEDITO LOPES'
'-38.5433269','-3.7337325','RUA DOM JERONIMO'
'-38.5116975','-3.847449','RUA DOM LUSTOSA'
'-38.51698','-3.842821','RUA DOMINGOS ALVES RIBEIRO'
'-38.5588089','-3.7126045','RUA DOMINGOS BONIFACIO'
'-38.6003489','-3.7358925','RUA DOMINGOS BRAGA'
'-38.5797605','-3.702506','RUA DOMINGOS DA VEIGA'
'-38.5319395','-3.7670617','RUA DOMINGOS JAGUARIBE'
'-38.5714431','-3.7498','RUA DOMINGOS LOPES'
'-38.5361491','-3.734946','RUA DOMINGOS OLIMPIO'
'-38.497732','-3.8139895','RUA DOMINGOS RAIOL'
'-38.4968245','-3.8160435','RUA DOMINGOS RAYOL'
'-38.4917611','-3.817587','RUA DOMINGOS SAVIO'
'-38.544683','-3.7192515','RUA DONA BELA'
'-38.4888161','-3.7381415','RUA DONA MARIA TOMASIA'
'-38.5689681','-3.7058332','RUA DONA MENDINHA'
'-38.556335','-3.733078','RUA DONATILA DE CARVALHO'
'-38.5523725','-3.753839','RUA DONDON FEITOSA'
'-38.5957026','-3.7732306','RUA DONZELA NUNES GURGEL'
'-38.5950136','-3.771974','RUA DONZELA'
'-38.496724','-3.7698225','RUA DORALICE COSTA'
'-38.5219904','-3.822122','RUA DORES TEREZA'
'-38.576556','-3.830928','RUA DOS MILAGRES'
'-38.5834455','-3.696891','RUA DOS ABOLICIONISTAS'
'-38.6039995','-3.7287315','RUA DOS AMORES'
'-38.5748379','-3.8334345','RUA DOS ANCIAOS'
'-38.5743245','-3.8325155','RUA DOS ANCIOES'
'-38.5135421','-3.7798053','RUA DOS ANTARES'
'-38.5133501','-3.719724','RUA DOS ARARIUS'
'-38.5055069','-3.78573','RUA DOS ARTESOES'
'-38.475776','-3.72623','RUA DOS BUZIOS'
'-38.5097343','-3.7497806','RUA DOS CAMPEOES'
'-38.5171318','-3.7188262','RUA DOS CARIRIS'
'-38.5806451','-3.835623','RUA DOS COELHOS'
'-38.4571606','-3.7750247','RUA DOS COQUEIROS'
'-38.563126','-3.7524195','RUA DOS ESTADOS'
'-38.5245799','-3.8314835','RUA DOS EVANGELICOS'
'-38.4709009','-3.727843','RUA DOS GIRASSOIS'
'-38.5798827','-3.6993431','RUA DOS HOLANDESES'
'-38.4583305','-3.7733888','RUA DOS JAMBOS'
'-38.5653749','-3.8153661','RUA DOS JANGADEIROS'
'-38.540232','-3.8062842','RUA DOS JATOBAS'
'-38.4941075','-3.7874625','RUA DOS MAIAS'
'-38.5386815','-3.8076915','RUA DOS MANDACARUS'
'-38.4930267','-3.7516535','RUA DOS MANGUEZAIS'
'-38.569975','-3.7048515','RUA DOS MARISQUEIROS'
'-38.5146675','-3.7360265','RUA DOS MILAGRES'
'-38.512292','-3.774073','RUA DOS MINISTERIOS'
'-38.5827558','-3.7475712','RUA DOS MONARCAS'
'-38.4768252','-3.7236091','RUA DOS MURICIS'
'-38.551711','-3.711101','RUA DOS OITIS'
'-38.5139563','-3.7194599','RUA DOS PACAJUS'
'-38.6048962','-3.7964803','RUA DOS PALMARES'
'-38.4713755','-3.729967','RUA DOS PARLAMENTARES'
'-38.5698731','-3.7045485','RUA DOS PESCADORES'
'-38.595526','-3.748541','RUA DOS PINHAIS'
'-38.517358','-3.7196615','RUA DOS POTIGUARAS'
'-38.5421018','-3.737341','RUA DOS PRACINHAS'
'-38.5388735','-3.806384','RUA DOS SABIAS'
'-38.4579758','-3.7737062','RUA DOS SAPOTIS'
'-38.578583','-3.6977544','RUA DOS SEIXOS'
'-38.5201781','-3.7185162','RUA DOS TABAJARAS'
'-38.5159365','-3.719231','RUA DOS TREMEMBES'
'-38.5988931','-3.8043895','RUA DOS TREVOS'
'-38.6081159','-3.7184635','RUA DOS VOLUNTARIOS'
'','','RUA DOUGLAS MARSHALL'
'','','RUA DOUGLAS MARSHALL'
'-38.5233595','-3.8443451','RUA DOURADO'
'','','RUA DOUTOR JOSE GOIANA'
'-38.5987662','-3.7090672','RUA DOUTOR QUIXADA FELICIO'
'-38.5842721','-3.7729035','RUA DOZE DE JULHO'
'-38.5974704','-3.8077505','RUA DOZE DE JUNHO'
'-38.5949362','-3.711584','RUA DOZE'
'-38.5736829','-3.7965684','RUA DR JOAO DE DEUS'
'-38.542297','-3.8118695','RUA DRA MIRES'
'-38.5791896','-3.7341325','RUA DRACON BARRETO'
'-38.5168332','-3.7218453','RUA DRAGAO DO MAR'
'-38.490516','-3.863779','RUA DUARTE COELHO'
'-38.4863945','-3.8246585','RUA DUARTE DA COSTA'
'-38.5422395','-3.787265','RUA DUARTE PIMENTEL'
'-38.60417','-3.78466','RUA DUAS NACOES'
'-38.6029699','-3.779986','RUA DUAS NACOES'
'-38.5443851','-3.760068','RUA DULCINEIA GONDIM'
'-38.6097894','-3.7648345','RUA DUZENTOS E DEZ'
'-38.6092114','-3.7633825','RUA DUZENTOS E DEZESSEIS'
'-38.6079865','-3.76387','RUA DUZENTOS E DEZOITO A'
'-38.6081845','-3.764326','RUA DUZENTOS E DEZOITO B'
'-38.6083595','-3.7647905','RUA DUZENTOS E DEZOITO C'
'-38.6072305','-3.7639515','RUA DUZENTOS E DEZOITO'
'-38.6090694','-3.766918','RUA DUZENTOS E DOIS A'
'-38.6088449','-3.7664025','RUA DUZENTOS E DOIS B'
'-38.6086874','-3.766013','RUA DUZENTOS E DOIS C'
'-38.6085094','-3.765564','RUA DUZENTOS E DOIS D'
'-38.6086581','-3.7659375','RUA DUZENTOS E DOIS'
'-38.609606','-3.7643679','RUA DUZENTOS E DOZE'
'-38.6099284','-3.7652865','RUA DUZENTOS E OITO'
'-38.6094271','-3.7639195','RUA DUZENTOS E QUATORZE'
'-38.6103105','-3.7661025','RUA DUZENTOS E QUATRO'
'-38.6101499','-3.765726','RUA DUZENTOS E SEIS'
'-38.6073365','-3.7673565','RUA DUZENTOS E TRINTA E DOIS'
'-38.607588','-3.767765','RUA DUZENTOS E TRINTA E QUATRO'
'-38.607044','-3.766938','RUA DUZENTOS E TRINTA'
'-38.606017','-3.7653065','RUA DUZENTOS E VINTE E DOIS'
'-38.6068469','-3.7666165','RUA DUZENTOS E VINTE E OITO'
'-38.606294','-3.7657085','RUA DUZENTOS E VINTE E QUATRO'
'-38.6065395','-3.7661275','RUA DUZENTOS E VINTE E SEIS'
'-38.6057756','-3.764901','RUA DUZENTOS E VINTE'
'-38.601293','-3.7112505','RUA E'
'-38.5829849','-3.7871845','RUA ECA DE QUEIROS'
'-38.5929166','-3.7966015','RUA ECA DE QUEIROZ'
'-38.4834814','-3.8566282','RUA EDER ALEIXO'
'-38.5060505','-3.863372','RUA EDESIO MONTEIRO'
'-38.503599','-3.865585','RUA EDESIO MONTEIRO'
'','','RUA EDGAR ARRUDA'
'-38.5272374','-3.7293152','RUA EDGAR BORGES'
'-38.5810852','-3.7108057','RUA EDGAR DAMASCENO'
'-38.5711774','-3.7322785','RUA EDGAR FALCAO'
'-38.5329355','-3.762521','RUA EDGAR PINHO FILHO'
'-38.459905','-3.790825','RUA EDGAR RODRIGUES NOGUEIRA'
'-38.5504342','-3.7343737','RUA EDILIA REGO BARROS'
'-38.477248','-3.8361005','RUA EDILSON BARROS DE OLIVEIRA'
'-38.5242944','-3.842738','RUA EDILSON CANDEIA'
'-38.5730372','-3.7597956','RUA EDILSON GOMES'
'-38.4513721','-3.817371','RUA EDILSON JUNIOR'
'-38.5244761','-3.8400935','RUA EDILSON NOGUEIRO'
'-38.5405717','-3.7524335','RUA EDITE BRAGA'
'-38.4777787','-3.773103','RUA EDMAR VILLAR DE QUEIROZ'
'-38.4948101','-3.7521805','RUA EDMILSON BARROS DE OLIVEIRA'
'-38.4673075','-3.830644','RUA EDMILSON COELHO'
'-38.4489504','-3.74873','RUA EDMUNDO FALCAO'
'-38.5469918','-3.7678807','RUA EDMUNDO LINHARES'
'-38.4933985','-3.760122','RUA EDMUNDO RODRIGUES'
'-38.5982882','-3.7359602','RUA EDNA NEVES'
'-38.5719533','-3.7488914','RUA EDNALDO PACIFICO'
'-38.5386581','-3.7390595','RUA EDSON ALVES DE OLIVEIRA'
'-38.5465336','-3.805863','RUA EDSON ALVES'
'-38.5462231','-3.8060735','RUA EDSON BRASIL'
'-38.6057554','-3.788421','RUA EDSON MARTINS'
'-38.5867259','-3.6991453','RUA EDSON QUEIROZ'
'-38.5795708','-3.701038','RUA EDU DA GAITA'
'-38.550978','-3.7613315','RUA EDUARDO ANGELIM'
'-38.5467008','-3.7648665','RUA EDUARDO ANGELIN'
'-38.6001405','-3.8158816','RUA EDUARDO ARAUJO NETO'
'-38.6068131','-3.7143906','RUA EDUARDO ARAUJO'
'-38.5640837','-3.73301','RUA EDUARDO BARROS LEAL'
'-38.505478','-3.7530485','RUA EDUARDO BEZERRA'
'-38.4644555','-3.8272365','RUA EDUARDO CAMPOS'
'-38.5472509','-3.7123195','RUA EDUARDO ESTUDAR'
'-38.5472706','-3.7125366','RUA EDUARDO ESTUDART'
'-38.4984661','-3.738341','RUA EDUARDO GARCIA'
'-38.4643814','-3.8236195','RUA EDUARDO GUIMARAES'
'-38.4622805','-3.7992495','RUA EDUARDO NOVAES'
'-38.5634986','-3.7769475','RUA EDUARDO PERDIGAO'
'-38.5463795','-3.805975','RUA EDUARDO PINHEIRO'
'-38.49589','-3.8326713','RUA EDUARDO PORTO'
'-38.4840819','-3.7356305','RUA EDUARDO SABOIA'
'-38.5082467','-3.7341366','RUA EDUARDO SALGADO'
'-38.62051','-3.816877','RUA EDVAL BEZERRA'
'-38.6028311','-3.7076867','RUA EDVALDO SANTIAGO'
'-38.488459','-3.7751245','RUA EFESIO'
'-38.4829718','-3.8395498','RUA EFISIO GURGEL'
'-38.5505109','-3.7812015','RUA EFREM GONDIM'
'-38.4698236','-3.8100339','RUA EGIDIO DE OLIVEIRA'
'-38.5155765','-3.8155273','RUA ELANE CAVALCANTE'
'-38.5561474','-3.7709665','RUA ELCIAS LOPES'
'-38.529391','-3.8176865','RUA ELDORADO'
'-38.6101966','-3.800448','RUA ELENE COSTA CARNEIRO'
'-38.5914795','-3.7489011','RUA ELESBAO VELOSO'
'-38.5309919','-3.8289985','RUA ELIAN MENDES AGUIAR'
'-38.5442318','-3.8110141','RUA ELIAS DE FREITAS'
'-38.454118','-3.7990344','RUA ELIAS FRANCISCO'
'-38.47246','-3.7212775','RUA ELIESER DE FREITAS GUIMARAES'
'-38.4725174','-3.721334','RUA ELIEZER DE FREITAS GUIMARAES'
'-38.495568','-3.8130274','RUA ELISARIO MENDES'
'-38.570191','-3.705467','RUA ELISEU BARROS DE SOUSA'
'-38.4808594','-3.8310725','RUA ELISEU BATISTA'
'-38.4777886','-3.7920555','RUA ELISEU ORIA'
'-38.486079','-3.7643295','RUA ELISEU UCHOA BECO'
'-38.494099','-3.8164866','RUA ELISIARIO MENDES'
'-38.6047985','-3.8191627','RUA ELIZA DE OLIVEIRA'
'-38.5729443','-3.7164055','RUA ELIZABETE TEIXEIRA MOURAO'
'-38.4873485','-3.7896995','RUA ELIZABETH MADEIRA'
